loan_id,applicant_name,pan_number,age,gender,city,state,education,employment_status,months_employed,employment_years,annual_income_inr,annual_income_stated_inr,property_ownership,loan_amount_inr,loan_purpose,loan_grade,interest_rate,loan_term_months,estimated_emi,application_date,app_year,app_month,app_quarter,credit_score,credit_tier,num_credit_lines,num_open_accounts,num_late_payments,dti_ratio,bankruptcies,loan_to_income_ratio,emi_to_income_ratio,monthly_income,income_discrepancy_pct,income_mismatch_flag,stable_employment,risk_score_raw,risk_category,high_risk_flag,ml_default_probability,ml_risk_flag,default_status,default_label
LN1000557,Naveen Doshi,ARIHH6424K,35.0,Male,Varanasi,Uttar Pradesh,Diploma,,18.0,1.5,549134.0,525248,Own,788959,Agriculture,F,16.68,84,10966.0,2021-05-26,2021.0,5.0,2.0,615.0,Poor (600-649),16,11,0.0,67.22,0,1.4367,0.2396,45761.0,-4.35,0,0,3.82,Medium Risk,1,0.892,1,1,Default
LN1000558,Anita Shukla,HCAOW3737Q,38.0,Female,Raipur,Chhattisgarh,Diploma,Government Employee,32.0,2.7,320427.0,316394,Mortgaged,585196,Vehicle Purchase,D,13.06,48,6368.0,2023-09-27,2023.0,9.0,3.0,681.0,Fair (650-699),15,4,2.0,35.03,0,1.8263,0.2385,26702.0,-1.26,0,1,3.56,Medium Risk,0,0.8427,1,1,Default
LN1000559,Shreya Hegde,PGHPC1660U,44.0,Female,Srinagar,Jammu & Kashmir,Illiterate,Government Employee,1.0,0.1,655558.0,465511,Own,966470,Vehicle Purchase,F,15.48,60,12466.0,2020-07-29,2020.0,7.0,3.0,616.0,Poor (600-649),2,13,1.0,52.45,0,1.4743,0.2282,54630.0,-28.99,0,0,3.86,Medium Risk,1,0.8893,1,1,Default
LN1000560,Shubham More,VFLCY6347R,24.0,Male,Gurgaon,Haryana,Graduate,Self-Employed,35.0,2.9,232788.0,217661,Own,293015,Travel,D,11.19,60,2731.0,2021-12-25,2021.0,12.0,4.0,673.0,Fair (650-699),16,13,1.0,28.98,0,1.2587,0.1408,19399.0,-6.5,0,1,2.87,Low Risk,0,0.5352,0,0,No Default
LN1000561,Roshni Bhosale,SBEOG8899L,35.0,Female,Hyderabad,Telangana,Graduate,Government Employee,13.0,1.1,1240995.0,1467295,Own,929377,Medical Emergency,A,13.2,60,10222.0,2024-05-16,2024.0,5.0,2.0,816.0,Excellent (750+),17,5,3.0,45.64,0,0.7489,0.0988,103416.0,18.24,0,0,3.08,Medium Risk,0,0.2573,0,0,No Default
LN1000562,Sangita Bajaj,LSXBK9505W,25.0,Female,Ghaziabad,Uttar Pradesh,12th Pass,Part-Time,5.0,0.4,258383.0,298258,Own,316376,Travel,C,12.58,12,3316.0,2023-02-20,2023.0,2.0,1.0,719.0,Good (700-749),15,5,2.0,48.92,1,1.2244,0.154,21532.0,15.43,0,0,4.24,Medium Risk,1,0.8609,1,1,Default
LN1000563,Arjun Narang,ZHYBZ1845Q,37.0,Male,Nashik,Maharashtra,,Unemployed,103.0,8.6,504630.0,590239,Parental Home,1014706,Business Expansion,E,11.8,12,9977.0,2024-12-15,2024.0,12.0,4.0,623.0,Poor (600-649),3,1,1.0,38.13,0,2.0108,0.2373,42052.0,16.96,0,1,3.64,Medium Risk,0,0.8772,1,0,No Default
LN1000564,Ankita Krishnan,ZETJU4211G,26.0,Female,Surat,Gujarat,Graduate,Government Employee,10.0,0.8,711489.0,799585,Company Provided,356717,Consumer Durables,C,9.68,48,2877.0,2024-11-26,2024.0,11.0,4.0,746.0,Good (700-749),4,3,1.0,0.0,0,0.5014,0.0485,59291.0,12.38,0,0,1.47,Low Risk,0,0.0556,0,0,No Default
LN1000565,Hemant Nanda,PAYNN7282I,30.0,Male,Mysuru,Karnataka,12th Pass,Contract/Freelance,82.0,6.8,314146.0,310140,Own,594253,Personal Use,F,10.99,72,5441.0,2022-04-12,2022.0,4.0,2.0,617.0,Poor (600-649),12,2,0.0,35.27,0,1.8916,0.2078,26179.0,-1.28,0,1,3.16,Medium Risk,0,0.7927,1,1,Default
LN1000566,Pratik Mittal,OEBGB1892Z,25.0,Male,Raipur,Chhattisgarh,Professional Degree,Government Employee,25.0,2.1,737839.0,642090,Own,1017214,Home Renovation,G,14.66,48,12426.0,2023-06-25,2023.0,6.0,2.0,486.0,Very Poor (<600),5,12,1.0,53.46,0,1.3786,0.2021,61487.0,-12.98,0,1,4.61,Medium Risk,1,0.9603,1,1,Default
LN1000567,Abhishek Iyer,BZZFD6693W,41.0,Male,Bhubaneswar,Odisha,12th Pass,Salaried,0.0,0.0,211607.0,214236,Rented,316348,Vehicle Purchase,F,13.55,36,3571.0,2024-03-14,2024.0,3.0,1.0,569.0,Very Poor (<600),17,7,1.0,42.91,0,1.495,0.2025,17634.0,1.24,0,0,3.9,Medium Risk,1,0.8908,1,1,Default
LN1000568,Mohan Singh,WGDXH9603X,43.0,Male,Srinagar,Jammu & Kashmir,10th Pass,Contract/Freelance,63.0,5.2,1057343.0,629756,Mortgaged,422047,Agriculture,G,15.27,36,5370.0,2020-11-12,2020.0,11.0,4.0,500.0,Very Poor (<600),6,13,1.0,41.69,0,0.3992,0.0609,88112.0,-40.44,0,1,3.91,Medium Risk,1,0.7229,1,1,Default
LN1000569,Shreya Agarwal,ZEZNZ7717M,32.0,Female,Mumbai,Maharashtra,Diploma,Government Employee,43.0,3.6,446185.0,549404,Rented,892877,Business Expansion,E,9.5,48,7068.0,2021-04-29,2021.0,4.0,2.0,621.0,Poor (600-649),10,14,0.0,9.17,1,2.0011,0.1901,37182.0,23.13,1,1,3.27,Medium Risk,1,0.9108,1,1,Default
LN1000570,Pradeep Jain,YGQPF4326Y,35.0,Male,Meerut,Uttar Pradesh,Professional Degree,Contract/Freelance,20.0,1.7,309326.0,337395,Company Provided,330016,Consumer Durables,E,9.49,48,2609.0,2024-11-05,2024.0,11.0,4.0,651.0,Fair (650-699),18,5,0.0,24.19,0,1.0669,0.1012,25777.0,9.07,0,0,2.41,Low Risk,0,0.3286,0,0,No Default
LN1000571,Smita Chatterjee,KLSLD4448F,21.0,Female,Chennai,Tamil Nadu,10th Pass,Retired,15.0,1.2,369716.0,439291,Mortgaged,143684,Credit Card Payoff,B,12.0,84,1436.0,,,,,784.0,Excellent (750+),10,3,1.0,41.17,0,0.3886,0.0466,30810.0,18.82,0,0,2.24,Low Risk,0,0.1125,0,0,No Default
LN1000572,Yash Das,EMSQA1136C,32.0,Male,Hyderabad,Telangana,10th Pass,,3.0,0.2,433104.5,706571,Mortgaged,1623516,Debt Consolidation,D,11.84,48,16018.0,2024-06-26,2024.0,6.0,2.0,676.0,Fair (650-699),6,11,0.0,41.16,0,2.2586,0.4438,36092.0,63.14,1,0,3.09,Medium Risk,0,0.8681,1,1,Default
LN1000573,Mamta Tiwari,DLLQK7170D,34.0,Female,Meerut,Uttar Pradesh,Illiterate,Government Employee,136.0,11.3,311553.0,255189,Mortgaged,260710,Agriculture,E,15.12,36,3284.0,2024-07-18,2024.0,7.0,3.0,632.0,Poor (600-649),6,8,1.0,53.22,0,0.8368,0.1265,25963.0,-18.09,0,1,3.57,Medium Risk,1,0.6552,1,1,Default
LN1000574,Vikas Kulkarni,JAVTQ0201U,61.0,Male,Agra,Uttar Pradesh,Graduate,Salaried,32.0,2.7,282203.0,306935,Mortgaged,404792,Agriculture,C,11.25,48,3794.0,2020-12-28,2020.0,12.0,4.0,716.0,Good (700-749),15,1,1.0,32.83,0,1.4344,0.1613,23517.0,8.76,0,1,2.77,Low Risk,0,0.5239,0,0,No Default
LN1000575,Jitendra Menon,PUAUO8801Y,23.0,Male,Varanasi,Uttar Pradesh,Graduate,Part-Time,4.0,0.3,387347.0,420592,Own,813584,Medical Emergency,G,13.71,60,9294.0,2024-12-10,2024.0,12.0,4.0,473.0,Very Poor (<600),4,1,0.0,41.09,0,2.1004,0.2879,32279.0,8.58,0,0,4.22,Medium Risk,1,0.9747,1,1,Default
LN1000576,Amit Malhotra,OLEIE0661B,49.0,Male,Coimbatore,Tamil Nadu,Illiterate,,97.0,8.1,218343.0,226940,Mortgaged,236582,Business Expansion,E,12.28,48,2420.0,2022-04-24,2022.0,4.0,2.0,668.0,Fair (650-699),16,14,2.0,35.25,2,1.0835,0.133,18195.0,3.94,0,1,4.9,Medium Risk,1,0.9494,1,1,Default
LN1000577,Lalit Mehta,CHNVD9041U,44.0,Male,Bhopal,Madhya Pradesh,10th Pass,Unemployed,15.0,1.2,1318923.0,1454487,Mortgaged,178883,Business Expansion,C,8.0,36,1192.0,2020-02-20,2020.0,2.0,1.0,711.0,Good (700-749),8,6,1.0,20.2,0,0.1356,0.0108,109910.0,10.28,0,0,2.05,Low Risk,0,0.0368,0,0,No Default
LN1000578,Meera Verma,HXRRS9492J,37.0,Female,Thane,Maharashtra,Professional Degree,Part-Time,10.0,0.8,314948.0,311280,Rented,432620,Consumer Durables,G,8.61,36,3103.0,2021-01-02,2021.0,1.0,1.0,653.0,Fair (650-699),7,1,0.0,1.16,0,1.3736,0.1182,26246.0,-1.16,0,0,1.93,Low Risk,0,0.3057,0,1,Default
LN1000579,Bhavya Chaudhary,JQDYX8615T,52.0,Female,Aurangabad,Maharashtra,Diploma,Part-Time,15.0,1.2,728665.0,794150,Own,103243,Consumer Durables,C,12.3,60,1057.0,2024-02-17,2024.0,2.0,1.0,741.0,Good (700-749),19,4,1.0,41.47,2,0.1417,0.0174,60722.0,8.99,0,0,3.91,Medium Risk,1,0.5999,0,1,Default
LN1000580,Chitra Desai,ELXRQ2824L,38.0,Female,Patna,Bihar,12th Pass,Unemployed,39.0,3.2,501662.0,567036,Parental Home,296103,Home Renovation,D,11.12,12,2743.0,2021-11-11,2021.0,11.0,4.0,677.0,Fair (650-699),17,6,1.0,37.61,0,0.5902,0.0656,41805.0,13.03,0,1,2.84,Low Risk,0,0.2971,0,1,Default
LN1000581,Chitra Ghosh,YVSBA9163M,38.0,Female,Faridabad,Haryana,Professional Degree,Self-Employed,3.0,0.2,245065.0,321362,Company Provided,429994,,F,12.52,36,4485.0,2024-05-21,2024.0,5.0,2.0,616.0,Poor (600-649),13,1,3.0,25.73,0,1.7546,0.2196,20422.0,31.13,1,0,4.08,Medium Risk,0,0.9141,1,1,Default
LN1000582,Meenakshi Shukla,LUZVC4713E,34.0,Female,Aurangabad,Maharashtra,Professional Degree,Retired,31.0,2.6,440835.0,517921,Own,299848,Home Renovation,D,9.88,24,2468.0,2022-04-23,2022.0,4.0,2.0,700.0,Good (700-749),15,13,3.0,35.03,0,0.6802,0.0672,36736.0,17.49,0,1,3.47,Medium Risk,0,0.3899,0,0,No Default
LN1000583,Chetan Das,EKILS4738U,47.0,Male,Bengaluru,Karnataka,10th Pass,Salaried,32.0,2.7,708143.0,619002,Company Provided,122956,Education Fees,A,10.59,72,1084.0,,,,,831.0,Excellent (750+),2,9,2.0,44.45,2,0.1736,0.0184,59012.0,-12.59,0,1,3.87,Medium Risk,1,0.4569,0,1,Default
LN1000584,Yash Shinde,XJOOM5207Q,45.0,Male,Kolkata,West Bengal,Diploma,Contract/Freelance,10.0,0.8,395158.0,395768,Rented,1105628,Vehicle Purchase,E,11.66,24,10742.0,2023-10-03,2023.0,10.0,4.0,664.0,Fair (650-699),10,4,2.0,31.01,1,2.7979,0.3262,32930.0,0.15,0,0,4.63,Medium Risk,1,0.9878,1,1,Default
LN1000585,Ankita Bhosale,PSTSG0905E,28.0,Female,Rajkot,Gujarat,12th Pass,Salaried,19.0,1.6,905160.0,843320,Mortgaged,389444,Agriculture,E,13.13,60,4260.0,2024-11-04,2024.0,11.0,4.0,669.0,Fair (650-699),13,9,2.0,43.35,0,0.4302,0.0565,75430.0,-6.83,0,0,3.37,Medium Risk,0,0.3706,0,0,No Default
LN1000586,Varun Mukherjee,XBJWW8218N,21.0,Male,Ludhiana,Punjab,Diploma,Part-Time,24.0,2.0,816603.0,1033528,Mortgaged,986389,Debt Consolidation,F,16.52,48,13578.0,2024-02-14,2024.0,2.0,1.0,613.0,Poor (600-649),18,9,1.0,62.96,1,1.2079,0.1995,68050.0,26.56,1,1,4.8,Medium Risk,1,0.9717,1,1,Default
LN1000587,Mohan Singh,GVBDZ7309L,32.0,Male,Surat,Gujarat,Post-Graduate,Self-Employed,42.0,3.5,767849.0,757463,Own,301937,Wedding Expenses,F,12.79,48,3217.0,2024-07-18,2024.0,7.0,3.0,582.0,Very Poor (<600),11,13,5.0,2.88,0,0.3932,0.0503,63987.0,-1.35,0,1,4.06,Medium Risk,1,0.6161,1,0,No Default
LN1000588,Lokesh Joshi,BCPMP1112A,26.0,Male,Aurangabad,Maharashtra,12th Pass,Government Employee,120.0,10.0,335778.0,342629,Company Provided,195632,Business Expansion,C,9.95,60,1621.0,2021-05-23,2021.0,5.0,2.0,716.0,Good (700-749),13,6,0.0,24.51,0,0.5826,0.0579,27982.0,2.04,0,1,1.88,Low Risk,0,0.0975,0,0,No Default
LN1000589,Bharat Rao,OVDET7624K,34.0,Male,Varanasi,Uttar Pradesh,10th Pass,Retired,24.0,2.0,231444.0,241445,Mortgaged,437322,Credit Card Payoff,F,13.33,36,4857.0,2021-06-30,2021.0,6.0,2.0,581.0,Very Poor (<600),19,13,0.0,31.86,0,1.8895,0.2518,19287.0,4.32,0,1,3.29,Medium Risk,1,0.8858,1,0,No Default
LN1000590,Akash Chaudhary,LQACB6611M,47.0,Male,Kolkata,West Bengal,Post-Graduate,Part-Time,3.0,0.2,306155.0,343020,Company Provided,311435,Home Renovation,E,14.33,36,3718.0,2020-11-22,2020.0,11.0,4.0,655.0,Fair (650-699),5,7,0.0,56.82,0,1.0172,0.1457,25513.0,12.04,0,0,3.19,Medium Risk,1,0.6391,1,1,Default
LN1000591,Jagdish Agarwal,VRWOV9574F,30.0,Male,Thane,Maharashtra,Graduate,Contract/Freelance,20.0,1.7,497695.0,438748,Mortgaged,158826,Personal Use,F,13.17,36,1742.0,2024-05-31,2024.0,5.0,2.0,611.0,Poor (600-649),3,13,6.0,10.45,0,0.3191,0.042,41475.0,-11.84,0,0,4.05,Medium Risk,1,0.6579,1,0,No Default
LN1000592,Bharat Tiwari,HCJYT4038R,34.0,Male,Varanasi,Uttar Pradesh,Post-Graduate,Self-Employed,10.0,0.8,613829.0,649667,Parental Home,1013427,Vehicle Purchase,D,15.19,48,12827.0,2023-12-07,2023.0,12.0,4.0,688.0,Fair (650-699),19,1,0.0,64.04,0,1.651,0.2508,51152.0,5.84,0,0,3.39,Medium Risk,1,0.8201,1,1,Default
LN1000593,Nikhil Pillai,PCSMQ4303N,35.0,Male,Noida,Uttar Pradesh,Professional Degree,Salaried,50.0,4.2,150000.0,180118,Own,234312,Travel,D,14.88,72,2904.0,2020-08-09,2020.0,8.0,3.0,676.0,Fair (650-699),13,5,1.0,37.04,1,1.5621,0.2323,12500.0,20.08,1,1,3.9,Medium Risk,1,0.9321,1,1,Default
LN1000594,Girish Shinde,FCCPW0250T,43.0,Male,Chennai,Tamil Nadu,Graduate,Contract/Freelance,1.0,0.1,440264.0,444972,Mortgaged,99888,Business Expansion,C,11.91,72,990.0,2022-02-22,2022.0,2.0,1.0,733.0,Good (700-749),5,3,2.0,33.56,0,0.2269,0.027,36689.0,1.07,0,0,2.69,Low Risk,0,0.1604,0,0,No Default
LN1000595,Ajay Yadav,AXEFY2050Z,21.0,Male,Ghaziabad,Uttar Pradesh,12th Pass,Salaried,16.0,1.3,486432.0,649040,Parental Home,917782,Business Expansion,F,12.7,60,9712.0,2024-11-21,2024.0,11.0,4.0,609.0,Poor (600-649),12,10,0.0,32.03,0,1.8868,0.2396,40536.0,33.43,1,0,3.13,Medium Risk,0,0.8582,1,1,Default
LN1000596,Ajay Mishra,MBCIZ7953M,28.0,Male,Amritsar,Punjab,Graduate,Unemployed,37.0,3.1,374547.0,347339,Company Provided,254483,Vehicle Purchase,E,12.68,72,2688.0,2020-03-20,2020.0,3.0,1.0,628.0,Poor (600-649),14,10,2.0,28.46,0,0.6794,0.0861,31212.0,-7.26,0,1,3.32,Medium Risk,0,0.5418,0,0,No Default
LN1000597,Sapna Das,SZSCK7181S,37.0,Female,Noida,Uttar Pradesh,Diploma,Contract/Freelance,15.0,1.2,960072.0,945009,Mortgaged,236693,Home Renovation,F,15.76,84,3108.0,2024-10-24,2024.0,10.0,4.0,571.0,Very Poor (<600),6,13,0.0,50.72,0,0.2465,0.0388,80006.0,-1.57,0,0,3.27,Medium Risk,1,0.4876,0,1,Default
LN1000598,Vijay Chatterjee,UMWAE6069H,47.0,Male,Hyderabad,Telangana,Graduate,Self-Employed,38.0,3.2,569815.0,670192,Own,105264,Consumer Durables,F,11.46,60,1004.0,2022-08-21,2022.0,8.0,3.0,614.0,Poor (600-649),9,6,1.0,18.97,0,0.1847,0.0211,47485.0,17.62,0,1,2.6,Low Risk,0,0.2131,0,1,Default
LN1000599,Sapna Bhatt,WURTE9576Y,30.0,Female,Jaipur,Rajasthan,10th Pass,Contract/Freelance,32.0,2.7,971032.0,1034059,Parental Home,1225254,Consumer Durables,D,13.76,36,14049.0,2021-03-31,2021.0,3.0,1.0,653.0,Fair (650-699),17,4,2.0,40.18,0,1.2618,0.1736,80919.0,6.49,0,1,3.67,Medium Risk,0,0.7774,1,0,No Default
LN1000600,Siddharth Ghosh,IUIJW4873G,21.0,Male,Nashik,Maharashtra,Illiterate,Salaried,137.0,11.4,388645.0,398627,Own,146878,Consumer Durables,D,10.01,36,1224.0,2021-02-12,2021.0,2.0,1.0,710.0,Good (700-749),8,13,1.0,29.24,0,0.3779,0.0378,32387.0,2.57,0,1,2.37,Low Risk,0,0.1073,0,0,No Default
LN1000601,Rohan Oberoi,ZPYOZ0073Z,41.0,Male,Thane,Maharashtra,Diploma,,16.0,1.3,776449.0,692664,Mortgaged,377344,Agriculture,F,10.73,72,3373.0,2024-07-30,2024.0,7.0,3.0,576.0,Very Poor (<600),13,14,1.0,23.57,0,0.486,0.0521,64704.0,-10.79,0,0,3.04,Medium Risk,1,0.3615,0,0,No Default
LN1000602,Dinesh Reddy,UCCIY1230F,28.0,Male,Delhi,Delhi,Graduate,Contract/Freelance,32.0,2.7,1180017.0,1147594,Company Provided,686138,Debt Consolidation,C,15.42,60,8816.0,2022-07-31,2022.0,7.0,3.0,719.0,Good (700-749),5,13,0.0,73.79,2,0.5815,0.0897,98335.0,-2.75,0,1,4.59,Medium Risk,1,0.8949,1,1,Default
LN1000603,Rahul Srinivasan,SLZZT4999P,23.0,Male,Kochi,Kerala,Diploma,Retired,18.0,1.5,971907.0,1297111,Parental Home,486602,Education Fees,B,11.29,60,4577.0,2021-12-17,2021.0,12.0,4.0,758.0,Excellent (750+),17,9,0.0,41.29,0,0.5007,0.0565,80992.0,33.46,1,0,2.03,Low Risk,0,0.1069,0,0,No Default
LN1000604,Akash Hegde,BWKWX1389L,28.0,Male,Patna,Bihar,Graduate,Government Employee,73.0,6.1,229742.0,254533,Company Provided,347403,Wedding Expenses,D,14.01,24,4055.0,2021-09-17,2021.0,9.0,3.0,683.0,Fair (650-699),3,7,2.0,44.2,0,1.5121,0.2118,19145.0,10.79,0,1,3.67,Medium Risk,0,0.7955,1,1,Default
LN1000605,Lakshmi Hegde,CKLWZ0907W,33.0,Female,Nagpur,Maharashtra,Post-Graduate,Part-Time,13.0,1.1,379949.0,435598,Mortgaged,110065,Business Expansion,A,12.5,24,1146.0,2024-08-07,2024.0,8.0,3.0,653.0,Fair (650-699),6,14,1.0,52.07,0,0.2897,0.0362,31662.0,14.65,0,0,3.24,Medium Risk,1,0.3482,0,0,No Default
LN1000606,Pallavi Bhat,VAWHE3034C,28.0,Female,Chandigarh,Punjab,Post-Graduate,Unemployed,53.0,4.4,359655.0,347591,Mortgaged,205498,Vehicle Purchase,F,9.05,36,1549.0,2024-06-16,2024.0,6.0,2.0,588.0,Very Poor (<600),14,4,2.0,13.68,0,0.5714,0.0517,29971.0,-3.35,0,1,3.15,Medium Risk,1,0.3812,0,0,No Default
LN1000607,Lokesh Rao,JMNVC1193N,21.0,Male,Rajkot,Gujarat,Graduate,Retired,18.0,1.5,593357.0,646292,Rented,413106,Education Fees,G,17.19,24,5917.0,2024-11-19,2024.0,11.0,4.0,550.0,Very Poor (<600),15,13,0.0,61.28,0,0.6962,0.1197,49446.0,8.92,0,0,3.81,Medium Risk,1,0.8148,1,1,Default
LN1000608,Lalit Bose,FIIZM7420E,43.0,Male,Jodhpur,Rajasthan,Post-Graduate,Retired,34.0,2.8,667845.0,680267,Company Provided,208767,Vehicle Purchase,G,9.98,72,1735.0,2021-04-11,2021.0,4.0,2.0,507.0,Very Poor (<600),14,11,1.0,0.0,0,0.3126,0.0312,55654.0,1.86,0,1,2.8,Low Risk,1,0.3338,0,0,No Default
LN1000609,Anjali Chaudhary,YDFOZ7087P,47.0,Female,Jodhpur,Rajasthan,Post-Graduate,Self-Employed,53.0,4.4,267443.0,233456,Company Provided,417630,Wedding Expenses,B,10.5,24,3653.0,2021-04-01,2021.0,4.0,2.0,769.0,Excellent (750+),11,6,2.0,23.47,0,1.5616,0.1639,22287.0,-12.71,0,1,2.67,Low Risk,0,0.4394,0,1,Default
LN1000610,Dinesh Mishra,FFATK2112C,41.0,Male,Lucknow,Uttar Pradesh,Graduate,Self-Employed,42.0,3.5,460792.0,437686,Rented,583745,Travel,D,12.95,48,6299.0,2020-02-18,2020.0,2.0,1.0,702.0,Good (700-749),11,2,2.0,28.11,0,1.2668,0.164,38399.0,-5.01,0,1,3.08,Medium Risk,0,0.5972,0,0,No Default
LN1000611,Aditi Jadhav,HSWNR2809K,23.0,Female,Jodhpur,Rajasthan,10th Pass,Government Employee,41.0,3.4,150000.0,147304,Mortgaged,710519,,E,14.61,24,8650.0,2023-09-13,2023.0,9.0,3.0,645.0,Poor (600-649),9,14,4.0,43.73,0,4.7368,0.692,12500.0,-1.8,0,1,5.18,High Risk,1,0.9994,1,1,Default
LN1000612,Kalpana Nanda,ZHFYM5794W,32.0,Female,Rajkot,Gujarat,12th Pass,Self-Employed,3.0,0.2,1050909.0,1444233,Own,153533,Consumer Durables,D,11.93,24,1525.0,2021-01-30,2021.0,1.0,1.0,672.0,Fair (650-699),6,3,0.0,35.03,2,0.1461,0.0174,87576.0,37.43,1,0,3.75,Medium Risk,1,0.6439,1,1,Default
LN1000613,Roshni Srinivasan,OVOXF7516X,34.0,Female,Vadodara,Gujarat,Graduate,Self-Employed,13.0,1.1,325323.0,436132,Own,1685633,Medical Emergency,F,15.03,36,21112.0,2022-03-27,2022.0,3.0,1.0,559.0,Very Poor (<600),15,11,4.0,32.5,0,5.1814,0.7788,27110.0,34.06,1,0,5.4,High Risk,1,0.9999,1,1,Default
LN1000614,Sandeep Mehta,TTIDL1819N,40.0,Male,Patna,Bihar,Post-Graduate,Part-Time,40.0,3.3,457493.0,370082,Company Provided,619851,Medical Emergency,A,11.29,84,5831.0,2021-11-03,2021.0,11.0,4.0,845.0,Excellent (750+),12,7,3.0,34.82,0,1.3549,0.1529,38124.0,-19.11,0,1,2.84,Low Risk,0,0.356,0,1,Default
LN1000615,Abhishek Doshi,GSZYW6650X,41.0,Male,Ghaziabad,Uttar Pradesh,Post-Graduate,Government Employee,0.0,0.0,367401.0,343915,Rented,361783,Medical Emergency,E,9.75,60,2938.0,2021-07-24,2021.0,7.0,3.0,660.0,Fair (650-699),6,11,1.0,20.33,0,0.9847,0.096,30617.0,-6.39,0,0,2.64,Low Risk,0,0.3551,0,1,Default
LN1000616,Aishwarya Tiwari,ZKOEJ3995A,27.0,Female,Coimbatore,Tamil Nadu,Illiterate,Contract/Freelance,13.0,1.1,879946.0,908711,Company Provided,776596,Medical Emergency,E,10.46,60,6768.0,2024-11-05,2024.0,11.0,4.0,658.0,Fair (650-699),1,12,1.0,12.54,0,0.8825,0.0923,73329.0,3.27,0,0,2.42,Low Risk,0,0.2793,0,0,No Default
LN1000617,Zubin Dubey,JJHHV1494L,35.0,Male,Guwahati,Assam,12th Pass,Part-Time,12.0,1.0,150000.0,159593,Rented,1897002,Credit Card Payoff,D,13.54,72,21404.0,2020-05-22,2020.0,5.0,2.0,708.0,Good (700-749),16,4,1.0,45.9,1,12.6467,1.7123,12500.0,6.4,0,0,4.42,Medium Risk,1,1.0,1,1,Default
LN1000618,Tarun Mishra,JONTC1415R,39.0,Male,Kanpur,Uttar Pradesh,10th Pass,Contract/Freelance,13.0,1.1,438026.0,455663,Own,132309,Home Renovation,D,15.82,84,1743.0,2024-05-02,2024.0,5.0,2.0,688.0,Fair (650-699),15,14,4.0,45.41,0,0.3021,0.0478,36502.0,4.03,0,0,4.07,Medium Risk,1,0.5931,0,0,No Default
LN1000619,Pratik Patil,LHRRQ7990C,49.0,Male,Ludhiana,Punjab,10th Pass,,36.0,3.0,415197.0,555324,Mortgaged,309377,Credit Card Payoff,E,15.65,36,4034.0,2021-07-25,2021.0,7.0,3.0,667.0,Fair (650-699),2,12,3.0,58.77,0,0.7451,0.1166,34600.0,33.75,1,1,4.28,Medium Risk,1,0.8094,1,1,Default
LN1000620,Vikas Bhat,UCQQK4790O,42.0,Male,Mumbai,Maharashtra,Diploma,Self-Employed,41.0,3.4,336993.0,333340,Own,68534,Agriculture,F,12.46,36,711.0,2021-12-20,2021.0,12.0,4.0,586.0,Very Poor (<600),17,10,1.0,23.15,0,0.2034,0.0253,28083.0,-1.08,0,1,2.88,Low Risk,1,0.34,0,0,No Default
LN1000621,Neha Bhat,NURWF7518D,42.0,Female,Bhubaneswar,Odisha,Post-Graduate,Government Employee,115.0,9.6,1246357.0,1660626,Parental Home,414511,Vehicle Purchase,D,12.18,36,4206.0,2023-08-06,2023.0,8.0,3.0,687.0,Fair (650-699),3,7,0.0,45.39,0,0.3326,0.0405,103863.0,33.24,1,1,2.49,Low Risk,0,0.1449,0,0,No Default
LN1000622,Rupa Patel,JUMXQ7397Q,35.0,Female,Vadodara,Gujarat,12th Pass,Contract/Freelance,23.0,1.9,259783.0,312845,Company Provided,467790,Credit Card Payoff,A,11.29,12,4400.0,2022-11-09,2022.0,11.0,4.0,800.0,Excellent (750+),3,9,2.0,30.74,0,1.8007,0.2032,21649.0,20.43,1,0,2.75,Low Risk,0,0.5479,0,1,Default
LN1000623,Gita Jadhav,HWGVU4294A,49.0,Female,Kanpur,Uttar Pradesh,Graduate,Retired,125.0,10.4,702975.0,738537,Rented,352422,Medical Emergency,B,16.22,36,4763.0,2022-03-29,2022.0,3.0,1.0,757.0,Excellent (750+),5,14,2.0,52.86,0,0.5013,0.0813,58581.0,5.06,0,1,3.12,Medium Risk,1,0.3276,0,0,No Default
LN1000624,Bhavya Bhatt,AUVNT3154R,39.0,Female,Bhopal,Madhya Pradesh,Professional Degree,Part-Time,50.0,4.2,547847.0,527747,Rented,229079,Agriculture,B,13.97,36,2666.0,2023-10-23,2023.0,10.0,4.0,777.0,Excellent (750+),17,13,1.0,50.33,2,0.4181,0.0584,45654.0,-3.67,0,1,4.02,Medium Risk,1,0.7448,1,0,No Default
LN1000625,Rohan Mukherjee,ZFQVU5169F,26.0,Male,Surat,Gujarat,Post-Graduate,Self-Employed,117.0,9.8,943084.0,906356,Company Provided,86278,Business Expansion,F,14.22,12,1021.0,2024-09-23,2024.0,9.0,3.0,653.0,Fair (650-699),17,5,2.0,38.17,0,0.0915,0.013,78590.0,-3.89,0,1,3.23,Medium Risk,0,0.2493,0,1,Default
LN1000626,Dinesh Rao,KIEGS1153Y,49.0,Male,Visakhapatnam,Andhra Pradesh,,Unemployed,86.0,7.2,296465.0,400642,Rented,470463,Debt Consolidation,F,16.39,72,6425.0,2023-01-03,2023.0,1.0,1.0,570.0,Very Poor (<600),6,14,5.0,29.91,0,1.5869,0.2601,24705.0,35.14,1,1,5.2,High Risk,1,0.9763,1,1,Default
